product,tag,review
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","너무 잘 쓰고 있어요
발효성분 제게는 너무 잘 맞는 것 같고
귀찮아서 앰플만 쓸 때도 있어서 장기적으로 사용했을 때 효과는 잘 모르겠지만
화장솜이랑 궁합도 좋고 얼굴에 붙여놓으면 진짜!!! 안 말라요 계~~속 촉촉해요
향도 무난하고 잘 쓸 것 같아요 재구매 의사도 있어요"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","넘버즈인 3번 결광토너 예상대로 좋네요.
올영세일때 구입해서 한달정도 써보니 사실 백화점 고가브랜드도 사용하는 저로서 비싼 화장품만 고집한 저를 꾸짖게 되네요..
저녁엔 안티에이징 으로 고가브랜드 위주로 풀로바르고 낮엔 메이크업하기에 좀 이거저거 바르는편인데..고가화장품인 시슬리만큼은 안돼지만 어정쩡한 브랜드화장풍 보다는 가성비 좋네요..ㅎㅎ

결광토너 사용하면 빛이나네요 ㅎ보습력도 좋고 얼굴피부도 화사하게 수분을 머금은 효과나서 세안후 화장솜에 듬뿍 묻혀 얹었다가 다음단계로 넘어갑니다.
계속 사용할것같구 결광 라인 에센스도 구입할 예정입니다 ..특히 복합성 피부 강추인듯요.."
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","저는 건성피부이며 여름에도 좀 촉촉한 기초제품을 찾는 편입니다. 참고해주세요~!

* 제형 : 일단 딱 일반 물토너 느낌입니다. 점성이 있지는 않아요! 그래서 그냥 스킨으로 얼굴에 직접 흡수 시키기에도 좋고 화장솜에 흡수시켜서 닦토로 사용하거나 스킨팩처럼 사용하기도 너무 좋은것 같습니다.

* 수분감 및 효과 :물론 스킨만으로는 충분한 수분감이 느껴지게 마무리 되지는 않습니다. 그래도 다른 스킨에비해 피부결 정돈이 잘 된다고 느껴져요!!! 제가 원래 넘버즈인 (특히 3번)이 잘 맞아서 그런가.. 저는 스킨 치고는 좋았습니다.

* 화장솜 : 같이 온 화장솜도 마음에 들어요!!ㅎㅎ 이거는 근데 닦토용으로 사용하기 보다는 두께가 좀 두툼하기도 하고 한 장이 크기도 하고 무엇보다 굴곡이 있어 스킨팩으로 활용하기 좋은것 같습니다. ㅎㅎ"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","넘버즈인 결광토너 처음 사용해보는데 느무느무좋으네요. 제형은 묽지않고 에센스와토너를 섞은 느낌입니다.
보습력도 정말 좋습니다. 피부에 자극없고 순해서 좋습니다.거칠어진 피부에 촉촉함을 전해주는 이토너 다음에도 꼭 재구매를 하고 싶습니다."
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"복합성에 좋아요, 주름/미백에 좋아요, 자극없이 순해요","넘버즈인 3번 토너 너무 맘에들어용
에센스 토너 제형 평소에도 너무 좋아하는데
이것도 정말 맘에드네요!
재구매의사 완전 있습니다!
악건성인 저에게는 보습감이 충분까지는 아니었는데 제형이 그냥 맘에들었어요!
별로 따가운 느낌도 없었습니다!"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"지성에 좋아요, 진정에 좋아요, 자극없이 순해요","/1년 넘게 사용중/
/토너중 유일한 재구매템/
.
한가지 토너를 이렇게 계속 재구매 해서 꾸준히 사용하는건 넘버즈인3번 토너가 처음이에요
작년에 처음 접해보고 제 피부에 너무 잘 맞고 이렇게 효과를 본 제품이 없었던지라 끊을수가 없더라구요
.
피부타입 부터 설명하자면 수부지에 트러블성 피부에요 조금만 관리를 소홀히 해도 좁쌀여드름이 쉽게 생겨서 늘 유수분 관리에 신경을 많이 쓰고있어요
지금 임신중이라 피부가 많이 예민해져 있어서 잘 쓰던것도 안맞아서 다 바꾸고 그랬는데
이 토너는 여전히 잘 맞아서 더 애정하게 되었어요
.
토너는 제형에 따라 닦토용이 있고 흡토로 쓰기 좋은 제품이 있는데 이건 무조건 흡토나 팩토로 추천드려요!!
저는 매일 꾸준히 팩토로 쓰고 있는데 좁쌀에 효과를 많이 봤어요
.
1/2화장솜 많이 나오는데 그중에 얇은 걸로 구매해서 흠뻑 적신후에 아침이나 저녁에 패드로 피부결 정리후 5~10분 정도 있다가 떼어내고 원래 하던 스킨케어 루틴대로 하면 되요
귀찮아도 매일 이렇게 하면 속건조 때문에 좁쌀 생기시는 분들은 진짜 효과 보실꺼에요
(단 발효 성분이 잘 맞는 분들에 한해서)
이 제품을 그냥 닦토로만 쓰셨던 분들이 계시다면 꼭꼭꼭 스킨팩으로 사용해보셨음 좋겠어요!
스킨팩으로 매일 사용하면 용량이 금방 줄어들어서 자주 구매해야 하긴 한데 피부 트러블로 마음 고생 하는거에 비하면 하나도 아깝지 않은 지출이라 생각해요"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 주름/미백에 좋아요, 자극없이 순해요","쫀득한 영양감이 느껴지는 토너!
친구가 넘버즈인 추천해줘서 유명템들 차근차근 써보고 있어요 ㅎㅎ
2번 토너는 각질 정돈 + 수분 충전 기능으로 좋았고,
3번 토너는 영양을 가득 채워주는 기능으로 좋아요!

다만 조금 영양감 있는 진득한 제형이라 아침에 양조절 못하면 다음 메이크업이 조금 밀릴 것 같네유 ^_ㅠ"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","한 달 동안 실제 사용 후 좋은 점 요약 !

1. 이 에센스 토너 하나로 충분히 보습 됨 (악건성은 아닌 건성피부 )
2. 같이 기획된 화장솜으로 토너팩 만들어 사용 하기 좋았음
3. 화장 전에 꼭 바르는데 기름지고 겉도는 느낌이 아닌 진짜 피부 속을 탄력있고 수분 머금어주는 토너 ✨

지성이나 건성이나 전 추천드려요 너무 기름지지도 않고 깔끔하게 수분충전 해주어서 마음에 든 제품 😊"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"지성에 좋아요, 진정에 좋아요, 보통이에요",일단 넘버즈인제품이 워낙 유명해서 저는 믿고 구매했습니다. 한달정도 사용해보니 왜 유명한지 알 거 같습니다. 일단 저는 어두운피부인데 피부톤이 살짝 밝아진 부분도 마음에 들었습니다. 또 잡티랑 색소침착이 조금은 줄어든 거 같아서 기분이 좋았습니다. 제형은 약간 물제형보단 콧물제형에 가까운 제형입니다. 그렇지만 많이 끈적이지않아 지성인 저에게는 안성맞춤이였습니다. 그리고 향은 진하지않고 사실 저는 거의 느끼지못해서 오히려 향수를 사용하는 저는 마음에 들었습니다. 저는 닥토로도 사용해보고 스킨팩으로도 사용하고 있는데 그냥 스킨으로 바로 사용하는 것을 추천드립니다. 올리브영 세일때 구매하시면 워낙 유명한 제품이라 조금이라도 저렴하게 구매하실 수 있을 거 같습니다. 저는 재구매의사가 어느정도 있습니다
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","결광가득에센스토너 세일 하길래 구매를 했는데 사용해보 니 너무나 좋으네요. 토너보다는 에센스에 더가까운 제품인것 같아요. 둘다 따로 바르기 귀찮을때 하나로 사용해도 좋을설 같아요. 점성이 있고 산뜻함보다는 보습력이 훨씬 뛰어나네요. 건성 피부에 잘 맞을것 같아요. 제피부는 복합성인데도 피부에 잘 맞네요.
그리고 피부에 전혀 자극이 없아 순합니다. 이제품 사용해보니 만족스러워서 다음에도 재구매를 하고 싶습니다."
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","일단 넘버즈인 토너패드를 쓰면서 너무 저랑 잘 맞는 것 같아서 다른 것들도 사용해보고싶어서 구매했습니다!

@제형
완전 물처럼 흐르는 듯한 토너가 아니라서 솜에 묻혀서 닦토용으로 사용하기엔 토너가 살짝 아까운 감이 없잖아 있어요!
그래서 그냥 손바닥에 살짝 덜어서 초ㅑㅂ촵 바르는 게 좋은 것 같아요!

@발림성
발림성이 엄청 가벼운 느낌이 아니라 사알짝은 에센스 느낌도 있어서 스킨 겸 에센스로 2-3번 레이어링 해서 바르는 것도 전 좋더라구요!!

@흡수력
흡수력이 꽤나 좋아서 피부에 바르면 겉돌지 않고 잘 흡수되는 것 같아요! 그리고 끈적임도 덜해요

바르고 나서 안색이 좀 괜찮아지고 피부결에 광채가 사알짝 돌면서 겨울철에 속건조 고민될 때 꺼내서 사용하기 좋은 제품인 것 같아요!
그리고 꽤나 사용했다고 생각했는데 아직도 양이 많이 줄어들지 않아서 용량도 많은 것 같아서 쟁여템으로 좋은 것 같아용"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","항상 믿고 쓰는 넘버즈원 결광토너!!
지난 여름 좀 더 가벼운 찰떡토너를 썼었는데 아직 남아있어서 계속 사용중이였거든요.
근데 기초관리를 아무리 해줘도 피부가 당기길래 다시 3번 결광토너로 돌아왔어요...
역시 가을, 겨울에 사용하기 좋은 너란 녀석..
내가 늦었지..? 널 다시 만나고 피부가 당기지 않아 너무 행복하구나🥺🥺🥺

여튼 그렇게 돌아왔는데 아니.. 대용량이라니요...?
고객의 심리를 이렇게 잘 알아주시다니 너무 좋다구요!!!
냅다 대용량으로 질러버렸쟈냐🤍🤍🤍

보습 잘되는 3번 결광토너 다들 지금 꼭 사세요.
저 수부지에 민감 피부인데 이건 트러블 1도 안나서 정착했던 토너에요.

요즘 같은 겨울에 사용하기 완전 좋아요.
일단 화장이 잘 먹는다는 부분에서 굿굿"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"복합성에 좋아요, 주름/미백에 좋아요, 자극없이 순해요","넘버즈인 3번 토너 또는 3번 결세럼 가득 만들었다는 글 많이 봤었거든요?😄 그래서 처음엔 토너 뭐 별거 있나 하는 생각에 세럼이지!!하는 마음에 결세럼 주문 완료했었어요. 그런데,, 뭔가 토너가 계속 밟혀서 결세럼 취소하고 토너를 구매하게 되었습니다.

결과적으로 아주~~ 아주~~ 잘한 선택이었어요ㅠㅠ💜

📍 구매이유 : 결 정리 밑 모공 관리되는 것 같다는 글이 하도 많이 보여서ㅎㅎ 속는 셈 치고 구매하게 됨

📍 장점 : 진짜 피부 결이 맑아지고 결이 정리되고, 모공이 늘어나지 않고 잘 관리되는 것 같이 느껴집니다..!
+ 수분감도 가득채워져요!
(사진 보시면 아시겠지만, 아직 반도 비운 지 않았는데, 이걸 느끼고 있다면 한병 다 비웠을 땐 어떨지 기대가 됩니다)

📍사용법 : 닦토 안하고 저는 그냥 손바닥에 토너 두고 얼굴에 찹찹 발라요!! 이걸 세번 반복합니다!!!!!!

📍제형 : 물 제형은 아닙니다! 약간 묽은 듯하지만 물 제형은 아닌.. 그런 제형ㅎㅎ

📍향 : 발효성분 많아서 그런가 뭔가… 향이 특이하고 강해요. 그런데 막 인위적으로 머리 아픈 향은 아니라 저는 괜찮았어요!"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","넘버즈인 3번 참은만큼 보들보들 결세럼팩인 걸 사용하고 너무 만족감이 좋아서 결광토너도 좋을것같아서 구매한 제품입니다. 확실히 가을겨울철에는 건조함도 있고 이제 30대를 시작하는 마음에서 탄력이나 메이크업시 얼굴의 결이나 광을 좀 더 신경쓰게 되더라구요~ 그래서 기초케어부터 스텝스텝 쌓아주는걸 중요시하게 되더라구요~
토너의 점성은 생각보다 물보다는 끈적하되 또 그렇다고 점성이 많은 편은 아니라서 딱 찹토로써 좋았던것같아요
1차로 타 제품으로 화장솜으로 닦아주고 2차로 이 넘버즈인 결광토너로 결 정리 한번 더 해주고 마지막으로 찹.토까지 하면 얼굴에서 사르를한 결광이 나오는걸 느끼고 있어요
그리고 액체자체가 안에 아~주 약하면서도 소량은 펄이 들어가 있나? 생각이 들 정도로 스믈스믈한 광이 나와서
요즘철 잘 사용중입니다."
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","👍✨발효성분이 잘 맞는 분들 주목!!!!
찐 추천 하고 갑니닷..

✔️피부타입: 겨울에는 건성~극건성.
이마와 미간쪽이 특히나 건조한편.
결관리를 해주지 않으면 바로 거칠고 티존 피지분비 활발함.

📝저는 발효성분을 정말 좋아해요.
피부에 잘 맞기도 하고 효과를 많이 봤거든요!
그래서 기초 제품을 선택할 때 잘맞는 성분인지 아닌지를 꼭 확인하는편인데요,
넘버즈인 결광에센스 토너는 제가 좋아하는 발효성분을 아주 꽉꽉 채운 제품이더라고요!
역시나 피부에 잘맞아ㅠㅠ🤎🖤
피부 윤기는 물론 영양감과 수분까지 채워줍니다.
기름지지 않으면서 마무리감이 가벼운데도 수분감+영양감이 이 꽉 채워진 느낌이에요.

🙆‍♀️✔️그래서 무슨 성분이 들었길래?!
바로 비피다 추출물을 비롯해 여러 곡물에서 추출한 락토바실러스 성분까지 아주 가득 담았더라고요!
특히나 저는 ‼️비피다발효추출물‼️을 정말 좋아하는데,
다 아시죠?! 명품브랜드의 갈색병 핵심 성분이 되는 성분이에요.
성분 자체의 설명만 하자면 ,
우리 몸에는 유익한 미생물들이 있잖아요?
그 중 대표적인 비피더스균을 배양시켜 얻는 발효원료라고합니다!
그래서 피부 수분을 채워주고 장벽과 피부컨디션을 끌어올려주는 역할을 해요!그래서 피부 본연의 건강함을 되찾아주는 성분이라고 할까요?
그래서 발효 성분이 잘맞는 분들은 요 비피다 성분을 찾아가며 써보시는것도 도움이 될거라고 생각해요!

✔️그래서 성분을 그렇다고 치고!
어떻게 사용해주느냐~
저는 평소에는 세안후에 화장솜에 덜어 한번 닦아내어 주고 손에 덜어 한번더 흡수시켜준 후에 다음 단계 스킨케어를 해주고요,
며칠에 한번씩은 같이 동본된 화장솜에 듬뿍적셔서 10분~20분정도 얹어주곤 합니다.
그러면 확실히 다음날 피부 컨디션도 다르구요,
메이크업을 바로 하는 상황이라면 미간쪽 각질도 잡아주면서 화장지우기 전까지 보습밸런스가 괜찮더라고요!
기름지지 않아서 메이크업 들뜸 없음!!

📝아무래도 에센스 토너라 요즘같이 추워지는 계절에는 단독사용은 건조할거에요.
하지만 첫단계 용으로 정말 강추합니다!
보습밸런스와 피부 결에 정말 많이 도움 됐어요!
건조함과는 별개로 피부가 부쩍 거칠어진 분들이나 속건조를 잡고 싶은 분들에게 추천합니다!!!"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 주름/미백에 좋아요, 자극없이 순해요","- 넘버즈인 3번 토너 후기 -

넘버즈인의 숫자토너가 유명해서 구매하게 됐는데 사용해보니 제 피부와 잘맞아서 벌써 n병째 구매하고 있는 토너에요

* 에센스 토너라 제형은 물보다는 점성이 있는 토너고 정말 에센스+토너인 느낌이라 3번 토너 사용하고 나서는 세럼을 따로 사용하지 않아도 괜찮았어요 보습감도 뛰어나고 피부 속 부터 광과 수분을 채워주는 느낌인데 마무리감도 끈적이기 않고 산뜻한 편이여서 계속 손이 가는 제품이에요

* 피부 흔적이나 잡티 개선에 효과가 있었던거 같고 피부결도 사용할 수록 부들부들해지고 쫀쫀해지는게 느껴졌어요
무엇보다 피부 속광이 은은하게 돌아서 피부가 진짜 좋아보이기도 해요
처음에 좀 무거운 제품 같아보여서 트러블이 나면 어쩌나 걱정했었는데 그런거 전혀없이 순하고 오히려 피부 진정 효과도 좀 있었던거 같아요 요즘 좁쌀이나 트러블 구경하기가 어렵네요"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","항상 믿고 쓰는 넘버즈원 결광토너!!
지난 여름 좀 더 가벼운 찰떡토너를 썼었는데 아직 남아있어서 계속 사용중이였거든요.
근데 기초관리를 아무리 해줘도 피부가 당기길래 다시 3번 결광토너로 돌아왔어요...
역시 가을, 겨울에 사용하기 좋은 너란 녀석..
내가 늦었지..? 널 다시 만나고 피부가 당기지 않아 너무 행복하구나🥺🥺🥺

여튼 그렇게 돌아왔는데 아니.. 대용량이라니요...?
고객의 심리를 이렇게 잘 알아주시다니 너무 좋다구요!!!
냅다 대용량으로 질러버렸쟈냐🤍🤍🤍

보습 잘되는 3번 결광토너 다들 지금 꼭 사세요.
저 수부지에 민감 피부인데 이건 트러블 1도 안나서 정착했던 토너에요.

강추❤️❤️❤️"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","30대 건성 민감성 피부입니다

유통기한도 삼년정도 남아있어요
제조한지 얼마 안된 거 같아 더 맘에드네용

용량도 엄청 크구
세일도 하길래 궁금해서 사봤어요
평소에 넘버즈인 3번 팩을 정말 잘 썼었거든요
그래서 3번이니까 좋겠지~했어요

거품이??첨에 위쪽에 매일 있길래
이상하다 생각했는데 원래 이런거 같더라구요

제형은 묽지 않고 점도가 조금있눈 에센스 같은
느낌이에요
저는 주로 저녁에 사용하구 있어요
저녁에는 촉촉하고 보습 좋은 제품이 좋더라구요

보습력도 좋구 촉촉한 제품이에요
저는 많이 건조한편이라 두번정도 발라주는데
왜 결광토너인지 알거같아요
쓸수록 점점 속광이 은은하게 생기더라구요!!
건조한 저에게 정말 많은 도움이 돼요
결도 부드러워지는 느낌이 들어요
쓰면 쓸수록 만족감이 높네요



발림성도 좋아요 에센스 같은 제형이라
더 좋은 것 같아요
발효제품이라 혹시 민감하거나 자극적일까봐
걱정했는데 제 피부에는 잘 맞더라구요!

가을 겨울에 쓰기 좋은 제품인 것 같구
건성분들에게 잘 맞을 것 같아요
저는 완전 만족합니다"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"지성에 좋아요, 보습에 좋아요, 자극없이 순해요","본품 구매한지 얼마되지 않았는데 재구매했어요
.
보들보들결세럼팩 으로 넘버즈인 3번 라인에 입문했는데요 이게 인생팩일 정도로 저한테는 너무 잘 맞고 효과가 좋았어요
계속 팩만쓰다가 이건 데일리로 매일 사용할수 있는 제품은 아니라 토너를 구매해봤는데
역시 유명한것들은 다 이유가 있더라구요!
.
제가 3번 제품에 빠지게 된 가장큰 이유는
피부결 개선 때문인데요
이게 어떤 느낌인지는 정말 써봐야만 알수있어요!
마스크팩은 사용후 얼굴에 윤기가 나는데
자고일어나면 다음날 얼굴이 촉촉+맨들맨들 해져서 마치 필링 받은듯한 느낌도 나고 무엇보다 화장도 잘먹어요!
.
토너는 물같은 제형이 아니라 적당히 점도가 있는 제형이에요
닦토로 써도 좋지만 저는 이제품은 솜이 가져가는것도 아까워서 패드로 닦아낸후 에센스처럼 흡수시켜 발라주고있어요
.
그냥 크림 하나 바르는것보다
이걸 2~3번 레이어드해서 바르고 그 위에 수분크림 바르면 속건조도 잡히고 보습감이 훨씬 오래 유지가되요
.
저는 수부지에 트러블성 피부인데
속건를 잡아줘서 그런건지 자잘한 좁쌀여드름들도 금방 진정되고 피부 자체가 건강졌다는 느낌을 많이 받아서
이 3번 라인 제품들은 앞으로도 계속 안고갈것같아요"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","📍피부타입
수부지 복합성, 붉은 기, 여드름 있는 피부입니다.

📍재구매이유
재구매입니다. 가을 겨울되면 특히 생각나더라구요.

- 향이 너무 좋습니다. 약간 은은한 꽃향기가 나면서 바를때 향긋한게 기분이 좋아지더라구요.
- 보습력이 우수합니다. 토너가 물같은 제형이 있는데 이 토너는 약간 점성이 있어서 보습에 더 좋은 것 같습니다. 바르고 나면 피부에 딱 밀착이 되면서 가볍지 않아서 좋아요. 1번만 발라줘도 보습력이 느껴져요.
- 수분팩보다는 저는 흡수해주는 것이 더 나은 것 같아요. 흡수를 해줘도 충분히 수분감이 느껴지고 수분팩은 오히려 양만 더 쓰는 느낌이 들었습니다.

📍순서
저녁 루틴으로
넘버즈인 토너를 발라주고
넘버즈인 6번 세럼을 발라줍니다.
독도 로션으로 마무리해주어도
충분히 촉촉하고 보습력이 높아집니다.
수부지에게 추천드립니다.

📍재구매의사
완전 있어요.🙌🏻 수부지 피부에게도 추천드립니다. 좁쌀 여드름 폭파해버립시다!"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",제가 애정하는 토너 중에 하나입니다 처음에는 인기가 많은데 써볼까? 싶다가도 에이.. 그만큼 좋겠어? 이러면서 어차피 쓰고 있는 토너도 많으니 했었는데 제가 좋아하는 뷰티 유O버 분들께서 이걸 너무 극찬하면서 칭찬하는 거예요 그래가지고 써봤던 건데 너무 괜찮은 거예요!! 그래가지구 올리브영에 처음 입점했을 때 구매했는데 이렇게 재구매까지 이어지게 되었네요 심지어 기존 용량이 200ml 였는데 300ml 대용량으로 기획을 만들어 주고.. 진심 넘버즈인 사랑합니다 제가 피부가 진짜 안좋아서 좋다는 여러제품들 많이 써봤는데 그중에서 피부 좋아지게 도와주는 걸로 넘버즈인의 도움을 많이 받았습니다 이거는 꾸준히 바르면 피부 광이 살아나요 그 광이 진짜 속에서 부터 차오르는 건강한 광이랄까요? 그렇다보니 화장할 때도 피부가 좋아보여요 제가 이 제품 덕분에 ㅍ피부 좋아보인다라는 말도 여러번 들었는데 더더 열심히 써야겠어용
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","대망의 깐달걀 피부를 만들어 줄….!
토너님 두두둥장

유튜브 광고로 자주 보던 제품 중 하나가 넘버즈인 3번 토너다.

깐달걀 피부 만들어 드릴까요~?

딱히 그 문구에 끌려서 산 건 아니지만

발효 화장품이라는 메리트가 있었다.

어느 블로거 후기를 보니 숨 에센스가 거의 비슷하다고 하는데

다소 거칠어진 피부결 다스리기에는 숨만큼 좋은거 없기도 했었다.

유튜브 광고 화장품이기는 한데

다른 넘버링 토너는 크게 관심없고

3번 토너는 속는 셈 치고 써보고 싶었다.

올리브영에서 판매하면서 할인도 하길래 오늘드림으로 샀다.



넘버즈인 토너는 넘버링에 따라 역할이 다른데

1번 잘가 각질토너

2번 메이크업 찰떡토너

3번 결광가득 에센스토너

구성이다.



세럼도 넘버링인데 0번부터 9번까지 있다.



나의 픽 3번 토너는

50가지 발효 성분의 농축 에센스로 고급스러운 결광을 채워준다는 에센스 토너이다.

어찌 보면 넘버즈인 3번 토너가 꼭 쓰고 싶었다기 보다는

피부 컨디션이 전체적으로 안 좋을 때는

발효성분만큼 내 피부와 잘 맞는게 없다.



그것도 약간 점도가 있는 에센스 토너를 며칠 써 주면

신기하리만큼 매끈한 결 관리가 된다,



그런데,

발효성분에 알레르기 내지는 트러블을 일으키는 피부타입도 있다보니

내가 좋다고 다 좋은건 아니라는거.



사악한 가격의 피테라에센스가 나이트케어 시그니처 갈색병도 발효성분이다.

그 사악함을 뺀 것이

바로

넘버즈인 3번 토너 되시겠다!

토너 컬러는 원래 이렇다.

원래~ 라는건 발효 과정을 거친 성분의 컬러가 대체적으로 이렇다는거!

색소는 없음.



대신에

특유의 향은 있다.

화장품에서 좋은(?) 향이 나는걸 좋아하지 않는 1인인데

그렇게 들어간 향료는 피부트러블을 일으키는 주범이기도 하다.

그래서

무향이나 거북하지 않는 성분 고유의 향 제품을 좋아하는데

얘가 딱! 그렇다.

점도는 높은 편은 아니라서 토출구를 기울이면 똑똑~ 떨어지는 정도.

토너로 쓰기에 불편하지 않을 점도.



점도 있는 토너를 화장솜으로 적셔서 쓰는걸 좋아하지는 않지만

피부컨디션이 좋지 않을 때는 부분팩으로 써주는데

내 피부는 그걸 좋아한다.

푹 적셔서 얼굴피부에 착! 붙여주는걸로 최상의 피부서비스!

대신 효과는 진짜 좋다는거!

이렇게 부분팩 용도로 토너를 쓰면 한 병 다 쓰는건 순식간이다.



제형만 보자면 토너 같은 에센스라고 해도 어색하지는 않은데

역할로 보자면 단순 수분공급보다는 피부다스리기를 해주는

에센스적 역할이 크기는 하다.



200ml 에센스를 15,400원 할인가격으로 사서 쓴다 생각하면

절대 아깝지는 않다.

모든 토너로 부분팩을 하는건 아닌데

내 피부랑 잘 맞는 발효성분의 에센스토너인데다가

피부 트러블도 잘 잡아주니"
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"복합성에 좋아요, 주름/미백에 좋아요, 보통이에요",넘버즈인 3번 토너가 워낙 유명하다는 얘기는 많이 들었어서 구매할까 말까 엄청 고민하다가 이번에 올리브영 세일할 때 오프라인 매장 들러서 구매했어요! 화장솜도 같이 들어있는 기획세트로 구매했고 오늘 구매하자마자 저녁에 샤워하고 바로 사용해봤습니다 용량이 넉넉한 편이고 저는 닦토는 오히려 피부에 자극이 많이 되는 것 같아 흡토를 해주는 편인데 이것도 여느 토너들처럼 손에 적당량 덜어서 바로 얼굴에 챱챱 두드려줬어요 향은 발효 화장품에 나올 법한 그런 향이었고 우선 발림성이 너무 좋더라고요 에센스 제형같은 토너라 혹여나 너무 끈적거리지는 않을까 걱정했는데 바르고나서 샥 스며들어서 끈적임 없이 사용하기 너무 좋았습니다 같이 들어있는 화장솜은 다른데 사용하기로 했어요 왜 많은 분들이 넘버즈인 추천하는지 알겠네요 쭉 사용해보겠습니다!!
[모공개선/탄력광채] 넘버즈인 3번 결광가득 에센스 토너 300ml 대용량 기획,"건성에 좋아요, 보습에 좋아요, 보통이에요","넘버즈인 토너 후기입니다😊

넘버즈인 3번 결광가득 마스크팩 쓰고 너무 좋았어서 토너도 구입했습니다! 어머니가 토너를 다 쓰셨다고 해서 이런 저런 제품들 살펴보다가 이 제품으로 결정했어요👍 어머니랑 쓰시는 분들도 있고, 마스크팩 사용했을 때 영양 공급도 잘 되는 것 같아서 저희 엄마가 쓰셔도 좋을 것 같더라고요

지금 세일 중이고 화장솜을 같이 주는 기획이라 구매하시기 좋은 때 같아요! 화장솜은 흔히 볼 수 있는 제품이 아닌 것 같아요 신기한 재질과 모양이라서 좋았어요! 넘버즈인 토너 전용솜이라고 하니 같이 쓰시면 딱 좋을 것 같습니다☺️ 넉넉한 양이 들어있어서 한 달 정도는 쓸 수 있어보여요

넘버즈인 마스크팩 써본 이후로 브랜드에 대한 신뢰도가 높아졌어요! 다른 제품들도 궁금합니다 ㅎㅎ 써보고 나서 다른 것도 시도해봐야겠습니다👍"
